Commodity,Country,Category,YearNum,FoodValue
"Sheep and goats, live",CANADA,Animals,2010,0.1
Live poultry,CANADA,Animals,2010,27
Bird eggs,CANADA,Animals,2010,29.2
Bird eggs,UNITED KINGDOM,Animals,2010,0
Bird eggs,NETHERLANDS,Animals,2010,0
Bird eggs,CHINA (MAINLAND),Animals,2010,4.3
Bird eggs,THAILAND,Animals,2010,1.1
Bird eggs,TURKEY,Animals,2010,0
Bird eggs,TAIWAN,Animals,2010,2.6
Fresh or chilled red meats,CANADA,Meats,2010,1522.6
Fresh or chilled red meats,MEXICO,Meats,2010,208.5
Fresh or chilled red meats,AUSTRALIA,Meats,2010,170.7
Fresh or chilled red meats,NICARAGUA,Meats,2010,22.3
Fresh or chilled red meats,NEW ZEALAND,Meats,2010,10.3
Fresh or chilled red meats,ARGENTINA,Meats,2010,0
Frozen red meats and parts,AUSTRALIA,Meats,2010,612.2
Frozen red meats and parts,NEW ZEALAND,Meats,2010,536.5
Frozen red meats and parts,BRAZIL,Meats,2010,0
Frozen red meats and parts,CANADA,Meats,2010,204.5
Frozen red meats and parts,MEXICO,Meats,2010,18.5
Frozen red meats and parts,URUGUAY,Meats,2010,60.1
Fowl and other meats,CHILE,Meats,2010,41.1
Fowl and other meats,CANADA,Meats,2010,136.2
Fowl and other meats,NEW ZEALAND,Meats,2010,10.2
Fowl and other meats,CHINA (MAINLAND),Meats,2010,21.2
Prepared meats,CANADA,Meats,2010,252.6
Prepared meats,BRAZIL,Meats,2010,85.4
Prepared meats,ITALY,Meats,2010,62.3
Prepared meats,MEXICO,Meats,2010,31.6
Prepared meats,URUGUAY,Meats,2010,17.4
Prepared meats,POLAND,Meats,2010,36.7
Prepared meats,SPAIN,Meats,2010,9.7
Prepared meats,NEW ZEALAND,Meats,2010,37.8
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2010,634.7
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2010,53.7
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2010,42.7
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2010,60.9
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2010,64.5
"Whole fish--fresh, chilled, or frozen",CHINA (MAINLAND),Fish,2010,99.8
Fish fillets and mince,CHILE,Fish,2010,468.2
Fish fillets and mince,CHINA (MAINLAND),Fish,2010,1319.7
Fish fillets and mince,NORWAY,Fish,2010,398.9
Fish fillets and mince,VIETNAM,Fish,2010,179.8
Fish fillets and mince,INDONESIA,Fish,2010,203.7
Fish fillets and mince,CANADA,Fish,2010,267.3
"Shellfish, fresh or frozen",CANADA,Fish,2010,1069.4
"Shellfish, fresh or frozen",INDIA,Fish,2010,317.5
"Shellfish, fresh or frozen",ECUADOR,Fish,2010,404.3
"Shellfish, fresh or frozen",INDONESIA,Fish,2010,440.1
"Shellfish, fresh or frozen",VIETNAM,Fish,2010,416.2
"Shellfish, fresh or frozen",ARGENTINA,Fish,2010,11.4
"Shellfish, fresh or frozen",MEXICO,Fish,2010,254.4
"Shellfish, fresh or frozen",JAPAN,Fish,2010,73.6
Prepared fish and shellfish,THAILAND,Fish,2010,1252.4
Prepared fish and shellfish,INDONESIA,Fish,2010,319.9
Prepared fish and shellfish,VIETNAM,Fish,2010,223
Prepared fish and shellfish,INDIA,Fish,2010,43.2
Prepared fish and shellfish,CANADA,Fish,2010,334.3
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2010,613.8
Prepared fish and shellfish,ECUADOR,Fish,2010,93.6
Prepared fish and shellfish,MEXICO,Fish,2010,31.5
Fresh vegetables,MEXICO,Vegetables,2010,3620.2
Fresh vegetables,CANADA,Vegetables,2010,997.4
Fresh vegetables,PERU,Vegetables,2010,238
Fresh vegetables,GUATEMALA,Vegetables,2010,57.4
Fresh vegetables,COSTA RICA,Vegetables,2010,73.3
Fresh vegetables,CHINA (MAINLAND),Vegetables,2010,128.4
Frozen vegetables,MEXICO,Vegetables,2010,299.6
Frozen vegetables,CANADA,Vegetables,2010,118.6
Frozen vegetables,GUATEMALA,Vegetables,2010,38.8
Frozen vegetables,CHINA (MAINLAND),Vegetables,2010,66.6
Frozen vegetables,ECUADOR,Vegetables,2010,24.8
Frozen vegetables,BELGIUM,Vegetables,2010,8.7
Dried vegetables,CANADA,Vegetables,2010,73.4
Dried vegetables,CHINA (MAINLAND),Vegetables,2010,156
Dried vegetables,INDIA,Vegetables,2010,36.4
Dried vegetables,MEXICO,Vegetables,2010,42.3
Dried vegetables,NICARAGUA,Vegetables,2010,5.3
Prepared or preserved vegetables,CANADA,Vegetables,2010,768.2
Prepared or preserved vegetables,MEXICO,Vegetables,2010,269.6
Prepared or preserved vegetables,SPAIN,Vegetables,2010,303.5
Prepared or preserved vegetables,BELGIUM,Vegetables,2010,7
Prepared or preserved vegetables,PERU,Vegetables,2010,156.7
Prepared or preserved vegetables,CHINA (MAINLAND),Vegetables,2010,142.9
"Cheese, fresh or processed",ITALY,Dairy,2010,277.2
"Cheese, fresh or processed",FRANCE,Dairy,2010,142
"Cheese, fresh or processed",SPAIN,Dairy,2010,45.8
"Cheese, fresh or processed",NETHERLANDS,Dairy,2010,59.3
"Cheese, fresh or processed",SWITZERLAND,Dairy,2010,61.8
"Cheese, fresh or processed",IRELAND,Dairy,2010,33.1
"Cheese, fresh or processed",UNITED KINGDOM,Dairy,2010,32.3
"Yogurt, buttermilk, or whey",NEW ZEALAND,Dairy,2010,213.7
"Yogurt, buttermilk, or whey",CANADA,Dairy,2010,32.9
"Yogurt, buttermilk, or whey",FRANCE,Dairy,2010,0
"Yogurt, buttermilk, or whey",DENMARK,Dairy,2010,2.5
"Yogurt, buttermilk, or whey","GERMANY, FED. REPUBLIC",Dairy,2010,0.7
"Yogurt, buttermilk, or whey",MEXICO,Dairy,2010,0.4
"Yogurt, buttermilk, or whey",CHILE,Dairy,2010,0
Milk and cream,MEXICO,Dairy,2010,49.2
Milk and cream,CHILE,Dairy,2010,10.3
Milk and cream,NETHERLANDS,Dairy,2010,4
Milk and cream,CANADA,Dairy,2010,2.8
Milk and cream,NEW ZEALAND,Dairy,2010,2.9
Milk and cream,PERU,Dairy,2010,3
Butter or spreads,IRELAND,Dairy,2010,7.8
Butter or spreads,NEW ZEALAND,Dairy,2010,9.8
Butter or spreads,MEXICO,Dairy,2010,0
Butter or spreads,FRANCE,Dairy,2010,2.9
Butter or spreads,INDIA,Dairy,2010,1.5
Butter or spreads,CHILE,Dairy,2010,0
Fresh or chilled fruit,MEXICO,Fruits,2010,2386.9
Fresh or chilled fruit,PERU,Fruits,2010,107.7
Fresh or chilled fruit,CHILE,Fruits,2010,1401
Fresh or chilled fruit,GUATEMALA,Fruits,2010,588.4
Fresh or chilled fruit,COSTA RICA,Fruits,2010,793.5
Fresh or chilled fruit,ECUADOR,Fruits,2010,467.1
Fresh or chilled fruit,HONDURAS,Fruits,2010,220
Fresh or chilled fruit,COLOMBIA,Fruits,2010,266.7
Fresh or chilled fruit,CANADA,Fruits,2010,143.4
Fresh or chilled fruit,REPUBLIC OF SOUTH AFRICA,Fruits,2010,63.5
Bananas and plantains,GUATEMALA,Fruits,2010,463.5
Bananas and plantains,ECUADOR,Fruits,2010,435.3
Bananas and plantains,COSTA RICA,Fruits,2010,339.4
Bananas and plantains,COLOMBIA,Fruits,2010,264.4
Bananas and plantains,HONDURAS,Fruits,2010,175.8
Bananas and plantains,MEXICO,Fruits,2010,62
Frozen fruit,MEXICO,Fruits,2010,111.7
Frozen fruit,CANADA,Fruits,2010,109.5
Frozen fruit,CHILE,Fruits,2010,83.8
Frozen fruit,PERU,Fruits,2010,15.4
Frozen fruit,GUATEMALA,Fruits,2010,3.4
Frozen fruit,COSTA RICA,Fruits,2010,14.4
"Dried, prepared or preserved fruit",MEXICO,Fruits,2010,227.2
"Dried, prepared or preserved fruit",CHINA (MAINLAND),Fruits,2010,478
"Dried, prepared or preserved fruit",CANADA,Fruits,2010,138.2
"Dried, prepared or preserved fruit",THAILAND,Fruits,2010,294.7
"Dried, prepared or preserved fruit",SOUTH KOREA,Fruits,2010,22.1
"Dried, prepared or preserved fruit",CHILE,Fruits,2010,46.8
Fruit juices,BRAZIL,Fruits,2010,277.8
Fruit juices,MEXICO,Fruits,2010,199.8
Fruit juices,TURKEY,Fruits,2010,22.2
Fruit juices,THAILAND,Fruits,2010,35.4
Fruit juices,PHILIPPINES,Fruits,2010,52.9
Fruit juices,CANADA,Fruits,2010,43.6
Fruit juices,ARGENTINA,Fruits,2010,118.9
Fruit juices,CHINA (MAINLAND),Fruits,2010,385.5
Tree nuts,VIETNAM,Nuts,2010,341.9
Tree nuts,MEXICO,Nuts,2010,204.9
Tree nuts,PHILIPPINES,Nuts,2010,47.2
Tree nuts,CHINA (MAINLAND),Nuts,2010,86.7
Tree nuts,REPUBLIC OF SOUTH AFRICA,Nuts,2010,27.7
Tree nuts,BRAZIL,Nuts,2010,147.3
Tree nuts,THAILAND,Nuts,2010,13.7
Tree nuts,IVORY COAST,Nuts,2010,12
Tree nuts,KENYA,Nuts,2010,18.4
Cashew nuts,VIETNAM,Nuts,2010,341.6
Cashew nuts,IVORY COAST,Nuts,2010,3.4
Cashew nuts,BRAZIL,Nuts,2010,139.7
Cashew nuts,THAILAND,Nuts,2010,4.9
Cashew nuts,NIGERIA,Nuts,2010,3.3
Cashew nuts,INDIA,Nuts,2010,184.9
Cashew nuts,BENIN,Nuts,2010,0
Prepared tree nuts,VIETNAM,Nuts,2010,10
Prepared tree nuts,THAILAND,Nuts,2010,29.5
Prepared tree nuts,CANADA,Nuts,2010,13
Prepared tree nuts,MEXICO,Nuts,2010,12.1
Prepared tree nuts,INDIA,Nuts,2010,4.7
Prepared tree nuts,TURKEY,Nuts,2010,12.2
Prepared tree nuts,ISRAEL,Nuts,2010,9.4
Ground nuts,MEXICO,Nuts,2010,19.7
Ground nuts,CANADA,Nuts,2010,20.6
Ground nuts,ARGENTINA,Nuts,2010,14.6
Ground nuts,INDIA,Nuts,2010,0.2
Ground nuts,PARAGUAY,Nuts,2010,0
"Coffee beans, unroasted",BRAZIL,Coffee,2010,1083.4
"Coffee beans, unroasted",COLOMBIA,Coffee,2010,772.7
"Coffee beans, unroasted",HONDURAS,Coffee,2010,77
"Coffee beans, unroasted",GUATEMALA,Coffee,2010,294
"Coffee beans, unroasted",NICARAGUA,Coffee,2010,163.1
"Coffee beans, unroasted",VIETNAM,Coffee,2010,360.1
"Coffee, roasted and instant",SWITZERLAND,Coffee,2010,41.4
"Coffee, roasted and instant",CANADA,Coffee,2010,263.1
"Coffee, roasted and instant",ITALY,Coffee,2010,47
"Coffee, roasted and instant",COLOMBIA,Coffee,2010,36
"Coffee, roasted and instant",MEXICO,Coffee,2010,32.9
Coffee extracts and preparations,MEXICO,Coffee,2010,99
Coffee extracts and preparations,COLOMBIA,Coffee,2010,100.6
Coffee extracts and preparations,BRAZIL,Coffee,2010,72.2
Coffee extracts and preparations,INDIA,Coffee,2010,10.3
Tea and mate,JAPAN,Coffee,2010,24.7
Tea and mate,CHINA (MAINLAND),Coffee,2010,82.3
Tea and mate,CANADA,Coffee,2010,103.8
Tea and mate,INDIA,Coffee,2010,58.7
Spices,INDIA,Coffee,2010,119.8
Spices,VIETNAM,Coffee,2010,64.3
Spices,CHINA (MAINLAND),Coffee,2010,107.6
Spices,MADAGASCAR (MALAGASY),Coffee,2010,28.3
Spices,MEXICO,Coffee,2010,44.5
Spices,SPAIN,Coffee,2010,41.4
Spices,PERU,Coffee,2010,46.2
Spices,INDONESIA,Coffee,2010,146.2
Bulk grains,CANADA,Grains,2010,955.8
Bulk grains,THAILAND,Grains,2010,397.9
Bulk grains,INDIA,Grains,2010,109.2
Bulk grains,"GERMANY, FED. REPUBLIC",Grains,2010,0
Bulk grains,POLAND,Grains,2010,0.6
Bulk grains,ARGENTINA,Grains,2010,9.2
Bulk grains,BRAZIL,Grains,2010,38.9
Wheat and products,CANADA,Grains,2010,675.4
Wheat and products,AUSTRALIA,Grains,2010,143.5
Wheat and products,POLAND,Grains,2010,39.7
Wheat and products,"GERMANY, FED. REPUBLIC",Grains,2010,25.8
Rice and products,THAILAND,Grains,2010,397.8
Rice and products,INDIA,Grains,2010,108.8
Rice and products,PAKISTAN,Grains,2010,21.7
Rice and products,CHINA (MAINLAND),Grains,2010,3.6
Milled grain products,CANADA,Grains,2010,461
Milled grain products,AUSTRALIA,Grains,2010,143.8
Milled grain products,MEXICO,Grains,2010,39.8
Milled grain products,"GERMANY, FED. REPUBLIC",Grains,2010,56.9
Milled grain products,TURKEY,Grains,2010,0.3
Milled grain products,THAILAND,Grains,2010,30.1
Milled grain products,NETHERLANDS,Grains,2010,36
Cereal and bakery foods,CANADA,Grains,2010,2163.3
Cereal and bakery foods,MEXICO,Grains,2010,707.3
Cereal and bakery foods,ITALY,Grains,2010,301.9
Cereal and bakery foods,SOUTH KOREA,Grains,2010,81.3
Cereal and bakery foods,FRANCE,Grains,2010,57.7
Cereal and bakery foods,THAILAND,Grains,2010,87.6
Cereal and bakery foods,"GERMANY, FED. REPUBLIC",Grains,2010,102.7
Crude vegetable oils,CANADA,VegetablesOil,2010,377.1
Crude vegetable oils,PHILIPPINES,VegetablesOil,2010,238
Crude vegetable oils,ARGENTINA,VegetablesOil,2010,30.6
Crude vegetable oils,MEXICO,VegetablesOil,2010,23.6
Crude vegetable oils,INDONESIA,VegetablesOil,2010,47.8
Crude vegetable oils,SPAIN,VegetablesOil,2010,0
Refined vegetable oils,CANADA,VegetablesOil,2010,714.3
Refined vegetable oils,INDONESIA,VegetablesOil,2010,57.9
Refined vegetable oils,ITALY,VegetablesOil,2010,490.5
Refined vegetable oils,SPAIN,VegetablesOil,2010,208.1
Refined vegetable oils,MEXICO,VegetablesOil,2010,23.3
Refined vegetable oils,TURKEY,VegetablesOil,2010,21.5
Olive oil,SPAIN,VegetablesOil,2010,205.1
Olive oil,ITALY,VegetablesOil,2010,478.1
Olive oil,TUNISIA,VegetablesOil,2010,80
Olive oil,TURKEY,VegetablesOil,2010,19.1
Olive oil,GREECE,VegetablesOil,2010,17.5
Tropical oils,INDONESIA,VegetablesOil,2010,105.7
Tropical oils,PHILIPPINES,VegetablesOil,2010,445.8
Tropical oils,MALAYSIA,VegetablesOil,2010,1057.7
Tropical oils,COLOMBIA,VegetablesOil,2010,5.8
Tropical oils,SRI LANKA,VegetablesOil,2010,5
Tropical oils,MEXICO,VegetablesOil,2010,1.6
Oilseeds,CANADA,VegetablesOil,2010,479.5
Oilseeds,BRAZIL,VegetablesOil,2010,0.2
Oilseeds,ARGENTINA,VegetablesOil,2010,16.2
Oilseeds,CHILE,VegetablesOil,2010,25
Oilseeds,INDIA,VegetablesOil,2010,57
Oilseeds,BULGARIA,VegetablesOil,2010,1
"Sugar, cane and beet",MEXICO,Sweets,2010,721
"Sugar, cane and beet",BRAZIL,Sweets,2010,271.3
"Sugar, cane and beet",GUATEMALA,Sweets,2010,213.7
"Sugar, cane and beet",EL SALVADOR,Sweets,2010,83.7
"Sugar, cane and beet",COLOMBIA,Sweets,2010,31.6
"Sugar, cane and beet",DOMINICAN REPUBLIC,Sweets,2010,170.1
"Sugar, cane and beet",AUSTRALIA,Sweets,2010,81.4
Other sweeteners and syrups,CANADA,Sweets,2010,274.2
Other sweeteners and syrups,MEXICO,Sweets,2010,51.7
Other sweeteners and syrups,INDIA,Sweets,2010,48.5
Other sweeteners and syrups,ARGENTINA,Sweets,2010,54.6
Other sweeteners and syrups,BRAZIL,Sweets,2010,29
Other sweeteners and syrups,NEW ZEALAND,Sweets,2010,5
Confections,MEXICO,Sweets,2010,393.4
Confections,CANADA,Sweets,2010,410.1
Confections,"GERMANY, FED. REPUBLIC",Sweets,2010,44.5
Confections,TURKEY,Sweets,2010,19.6
Confections,SPAIN,Sweets,2010,27.4
Confections,CHINA (MAINLAND),Sweets,2010,133.5
Confections,SWITZERLAND,Sweets,2010,21.9
Confections,THAILAND,Sweets,2010,25.5
Cocoa beans,IVORY COAST,Cocoa,2010,594
Cocoa beans,ECUADOR,Cocoa,2010,93.5
Cocoa beans,GHANA,Cocoa,2010,95.6
Cocoa beans,DOMINICAN REPUBLIC,Cocoa,2010,55.4
Cocoa beans,PAPUA NEW GUINEA,Cocoa,2010,34.2
Cocoa beans,NIGERIA,Cocoa,2010,24.3
"Cocoa paste, butter, and powder",IVORY COAST,Cocoa,2010,170.9
"Cocoa paste, butter, and powder",INDONESIA,Cocoa,2010,122.3
"Cocoa paste, butter, and powder",MALAYSIA,Cocoa,2010,304.8
"Cocoa paste, butter, and powder",NETHERLANDS,Cocoa,2010,242.4
"Cocoa paste, butter, and powder",GHANA,Cocoa,2010,86.3
"Cocoa paste, butter, and powder",ECUADOR,Cocoa,2010,8.9
"Cocoa paste, butter, and powder",CANADA,Cocoa,2010,34.3
"Cocoa paste, butter, and powder",SPAIN,Cocoa,2010,35.5
Chocolate,CANADA,Cocoa,2010,837.9
Chocolate,MEXICO,Cocoa,2010,349.7
Chocolate,BELGIUM,Cocoa,2010,86.5
Chocolate,"GERMANY, FED. REPUBLIC",Cocoa,2010,89.3
Chocolate,POLAND,Cocoa,2010,16.8
Chocolate,ITALY,Cocoa,2010,24.8
Chocolate,SWITZERLAND,Cocoa,2010,47.6
Chocolate,CROATIA,Cocoa,2010,1.9
"Sauces, soups, prepared foods",SINGAPORE,Other,2010,6.8
"Sauces, soups, prepared foods",CANADA,Other,2010,909.1
"Sauces, soups, prepared foods",ITALY,Other,2010,169.5
"Sauces, soups, prepared foods",MEXICO,Other,2010,296.2
"Sauces, soups, prepared foods",CHINA (MAINLAND),Other,2010,126.8
"Sauces, soups, prepared foods",THAILAND,Other,2010,182.7
"Sauces, soups, prepared foods","GERMANY, FED. REPUBLIC",Other,2010,75.6
"Sauces, soups, prepared foods",SOUTH KOREA,Other,2010,61.6
Essential oils,IRELAND,Other,2010,1783.5
Essential oils,BRAZIL,Other,2010,46.7
Essential oils,MEXICO,Other,2010,39.3
Essential oils,INDIA,Other,2010,122.3
Essential oils,FRANCE,Other,2010,75.1
Essential oils,CANADA,Other,2010,53.1
Essential oils,ITALY,Other,2010,20
Essential oils,CHINA (MAINLAND),Other,2010,47.5
Animal and other fats,CANADA,Other,2010,148.4
Animal and other fats,AUSTRALIA,Other,2010,0.7
Animal and other fats,BRAZIL,Other,2010,0.8
Animal and other fats,MEXICO,Other,2010,21.3
Animal and other fats,VIETNAM,Other,2010,0
Animal and other fats,URUGUAY,Other,2010,0
Animal and other fats,ARGENTINA,Other,2010,5.7
Animal and other fats,NORWAY,Other,2010,40.1
Other edible products,INDIA,Other,2010,297.6
Other edible products,CHINA (MAINLAND),Other,2010,156.6
Other edible products,CANADA,Other,2010,100
Other edible products,MEXICO,Other,2010,109.9
Other edible products,FRANCE,Other,2010,97.8
Other edible products,SPAIN,Other,2010,38.8
Other edible products,ITALY,Other,2010,17.7
Other edible products,"GERMANY, FED. REPUBLIC",Other,2010,55.9
Wine,FRANCE,Beverages,2010,992.4
Wine,ITALY,Beverages,2010,1282
Wine,NEW ZEALAND,Beverages,2010,197.5
Wine,SPAIN,Beverages,2010,273.9
Wine,AUSTRALIA,Beverages,2010,603.4
Wine,ARGENTINA,Beverages,2010,269.8
Wine,CANADA,Beverages,2010,13.6
Malt beer,MEXICO,Beverages,2010,1591.3
Malt beer,NETHERLANDS,Beverages,2010,945.9
Malt beer,IRELAND,Beverages,2010,137.3
Malt beer,CANADA,Beverages,2010,213
Malt beer,"GERMANY, FED. REPUBLIC",Beverages,2010,148.8
Malt beer,BELGIUM,Beverages,2010,162.8
Malt beer,ITALY,Beverages,2010,28.9
Nonalcoholic beverages,MEXICO,Beverages,2010,267.6
Nonalcoholic beverages,CANADA,Beverages,2010,118.6
Nonalcoholic beverages,ITALY,Beverages,2010,137.8
Nonalcoholic beverages,AUSTRIA,Beverages,2010,390.5
Nonalcoholic beverages,SWITZERLAND,Beverages,2010,381.8
Nonalcoholic beverages,FRANCE,Beverages,2010,111.6
Liquors and liqueurs,MEXICO,Beverages,2010,684.5
Liquors and liqueurs,FRANCE,Beverages,2010,1445.3
Liquors and liqueurs,UNITED KINGDOM,Beverages,2010,1119.6
Liquors and liqueurs,CANADA,Beverages,2010,291.6
Liquors and liqueurs,NETHERLANDS,Beverages,2010,244.7
Liquors and liqueurs,IRELAND,Beverages,2010,290.8
Liquors and liqueurs,ITALY,Beverages,2010,141.6
Liquors and liqueurs,SWEDEN,Beverages,2010,420.3
"Bovine animals, live",CANADA,Animals,2011,847.9
"Bovine animals, live",MEXICO,Animals,2011,616.8
"Swine, live",CANADA,Animals,2011,347.8
"Sheep and goats, live",CANADA,Animals,2011,1.2
Live poultry,CANADA,Animals,2011,30.9
Bird eggs,CANADA,Animals,2011,26.8
Bird eggs,UNITED KINGDOM,Animals,2011,0
Bird eggs,NETHERLANDS,Animals,2011,0
Bird eggs,CHINA (MAINLAND),Animals,2011,5.5
Bird eggs,THAILAND,Animals,2011,1.1
Bird eggs,TURKEY,Animals,2011,0
Bird eggs,TAIWAN,Animals,2011,3.5
Fresh or chilled red meats,CANADA,Meats,2011,1547.1
Fresh or chilled red meats,MEXICO,Meats,2011,313.9
Fresh or chilled red meats,AUSTRALIA,Meats,2011,188.6
Fresh or chilled red meats,NICARAGUA,Meats,2011,41.2
Fresh or chilled red meats,NEW ZEALAND,Meats,2011,7
Fresh or chilled red meats,ARGENTINA,Meats,2011,0
Frozen red meats and parts,AUSTRALIA,Meats,2011,576.4
Frozen red meats and parts,NEW ZEALAND,Meats,2011,650.5
Frozen red meats and parts,BRAZIL,Meats,2011,0
Frozen red meats and parts,CANADA,Meats,2011,209.3
Frozen red meats and parts,MEXICO,Meats,2011,30.7
Frozen red meats and parts,URUGUAY,Meats,2011,61.7
Fowl and other meats,CHILE,Meats,2011,43.4
Fowl and other meats,CANADA,Meats,2011,129.7
Fowl and other meats,NEW ZEALAND,Meats,2011,12.2
Fowl and other meats,CHINA (MAINLAND),Meats,2011,24.4
Prepared meats,CANADA,Meats,2011,281.1
Prepared meats,BRAZIL,Meats,2011,147.1
Prepared meats,ITALY,Meats,2011,71.9
Prepared meats,MEXICO,Meats,2011,25.8
Prepared meats,URUGUAY,Meats,2011,43.7
Prepared meats,POLAND,Meats,2011,35.5
Prepared meats,SPAIN,Meats,2011,15
Prepared meats,NEW ZEALAND,Meats,2011,49.1
"Whole fish--fresh, chilled, or frozen",CANADA,Fish,2011,634.4
"Whole fish--fresh, chilled, or frozen",NORWAY,Fish,2011,61.4
"Whole fish--fresh, chilled, or frozen",CHILE,Fish,2011,42.8
"Whole fish--fresh, chilled, or frozen",MEXICO,Fish,2011,71.3
"Whole fish--fresh, chilled, or frozen",FAROE ISLANDS,Fish,2011,61.5
"Whole fish--fresh, chilled, or frozen",CHINA (MAINLAND),Fish,2011,117.9
Fish fillets and mince,CHILE,Fish,2011,751.3
Fish fillets and mince,CHINA (MAINLAND),Fish,2011,1466.4
Fish fillets and mince,NORWAY,Fish,2011,225.6
Fish fillets and mince,VIETNAM,Fish,2011,348.7
Fish fillets and mince,INDONESIA,Fish,2011,178.9
Fish fillets and mince,CANADA,Fish,2011,247.3
"Shellfish, fresh or frozen",CANADA,Fish,2011,1276.9
"Shellfish, fresh or frozen",INDIA,Fish,2011,534.5
"Shellfish, fresh or frozen",ECUADOR,Fish,2011,523.4
"Shellfish, fresh or frozen",INDONESIA,Fish,2011,607.4
"Shellfish, fresh or frozen",VIETNAM,Fish,2011,387.5
"Shellfish, fresh or frozen",ARGENTINA,Fish,2011,26.8
"Shellfish, fresh or frozen",MEXICO,Fish,2011,334.1
"Shellfish, fresh or frozen",JAPAN,Fish,2011,67.9
Prepared fish and shellfish,THAILAND,Fish,2011,1432.6
Prepared fish and shellfish,INDONESIA,Fish,2011,365.4
Prepared fish and shellfish,VIETNAM,Fish,2011,283.6
Prepared fish and shellfish,INDIA,Fish,2011,60.1
Prepared fish and shellfish,CANADA,Fish,2011,349.1
Prepared fish and shellfish,CHINA (MAINLAND),Fish,2011,654.1
Prepared fish and shellfish,ECUADOR,Fish,2011,109.9
Prepared fish and shellfish,MEXICO,Fish,2011,42.6
Fresh vegetables,MEXICO,Vegetables,2011,4057.9
Fresh vegetables,CANADA,Vegetables,2011,1065.6
Fresh vegetables,PERU,Vegetables,2011,232.4
Fresh vegetables,GUATEMALA,Vegetables,2011,78.8
Fresh vegetables,COSTA RICA,Vegetables,2011,82.3
Fresh vegetables,CHINA (MAINLAND),Vegetables,2011,113.2
Frozen vegetables,MEXICO,Vegetables,2011,352.4
Frozen vegetables,CANADA,Vegetables,2011,130.5
Frozen vegetables,GUATEMALA,Vegetables,2011,54.4
Frozen vegetables,CHINA (MAINLAND),Vegetables,2011,75.3
Frozen vegetables,ECUADOR,Vegetables,2011,23.5
Frozen vegetables,BELGIUM,Vegetables,2011,15.2
Dried vegetables,CANADA,Vegetables,2011,108.7
Dried vegetables,CHINA (MAINLAND),Vegetables,2011,195.6
Dried vegetables,INDIA,Vegetables,2011,70
Dried vegetables,MEXICO,Vegetables,2011,34
Dried vegetables,NICARAGUA,Vegetables,2011,3.2
Prepared or preserved vegetables,CANADA,Vegetables,2011,815.8
Prepared or preserved vegetables,MEXICO,Vegetables,2011,310.3
Prepared or preserved vegetables,SPAIN,Vegetables,2011,275.5
Prepared or preserved vegetables,BELGIUM,Vegetables,2011,6.4
Prepared or preserved vegetables,PERU,Vegetables,2011,196.6
